name,food_id,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,Comp.1,Comp.2,Comp.3,Comp.4,Comp.5,fit
手切滷肉飯,35244,-0.9586189,-2.5239878,-2.393548,1.7626998,0.66383475,-0.7602489,-0.074510604,-2.508963,2.0208828,-5.3253675,2.0877078,1.3282917,-1.3548398,-1.8596835,1.1530037,3.519139,0.8169522,-3.5546446588422316,-0.8653007387732614,-3.4771087437175536,-0.24864999951966152,0.2177290374176398,2
日式起司炸肉餅,35245,-1.4293699,0.39143175,0.43723145,-0.5041828,-1.2968292,-0.010758055,-0.43340743,-1.6552094,-0.25888097,-2.4380634,1.645905,-0.7733179,-0.765632,0.029459698,0.028520146,2.3829427,1.8414674,2.0147004551918806,-2.1589589105184492,-0.6131106417778404,-0.005111502779270499,-1.917204627990667,3
彩紋炒蛋(影片),35246,-0.572836,-1.386012,-1.567834,-0.4922339,-2.3608599,0.052270457,-0.47069263,-2.4775028,1.1562244,-2.022561,1.6229293,-0.10332002,-0.42772195,-0.1863767,-0.8220673,2.8327973,1.2205669,-0.0387979341008082,-1.5776567830222303,-1.0953553924221402,0.6888233660008488,-1.6380037229736566,3
大力水手丼飯(影音),35247,-0.8277415,-1.404327,-1.3397981,0.7781174,-0.322945,0.1127793,-0.6829199,-1.3224227,2.9125829,-1.4539526,2.0420938,1.3559442,-1.2815446,0.18353444,0.18547794,1.9380316,1.1376097,-0.3579680795758055,-0.22866795682272711,-1.19065808170606,0.593467846665971,-0.27266195511871716,2
海洋天使冷麵,35248,1.4528879,-2.0640063,-0.029415121,0.48982626,-1.2050748,-0.3997837,-1.3198119,0.41258845,0.85453916,-1.3994111,-0.0309168,-0.28166446,-1.5495639,-0.675164,0.613168,1.1482363,1.3676279,1.1801793584609823,1.8559964752646458,0.19954385300423336,-0.9646756494315237,0.306999630865029,1
胡麻西京雞三明治,35249,2.164069,2.2928512,1.2457873,-1.2098081,-0.027530482,0.50808454,1.0376842,-1.1968626,1.3927361,-0.95518494,1.1811720000000001,-0.72201884,0.11995004,-0.0241793,0.74156106,2.466107,2.3813,3.0120881399715733,-2.7578450159742762,2.9286315290738965,0.6744800448586865,1.354192264184174,3
山苦瓜炒牛肉,35250,0.9945589,-2.9526575,-2.4964824,0.8071103,-1.6008201,-0.23346817,1.2085828,-0.63636833,1.6215,-3.7008536,3.0104055,-0.65112174,0.2588606,-2.283296,0.26314238,3.987659,2.1210985,-3.6004017980760876,-1.492430887874674,-0.18445149725430257,-1.2146282489101283,0.587418284331156,2
雞絲涼麵便當(影音),35251,1.3744226,-1.4716685,-1.2926232,-0.41717172,-1.3415959,1.0120049,-1.4831499,-0.8922988,1.2885554,-1.227166,1.640186,0.29997534,-0.7674149,0.36644387,0.6924496,1.7855738,1.5413831,0.9764225064478141,0.5898290721380072,0.4945290013460917,-0.22872306523487962,-0.7293934155400656,1
麻油九層塔煎蛋,35252,0.29748785,-0.64441496,-1.7503839,-0.25691754,-1.7570131,0.43859467,0.8370952,-3.4012957,1.9140984,-2.22559,2.1676884,0.2546654,-0.7267555,0.23924516,-1.0046135,3.4775064,1.4766593,-0.7279318394536347,-2.5966044351805744,-0.28843886767716326,1.591874984701059,-0.9100230678247235,3
冬瓜麵線,35253,2.9645793,-5.411371,-0.9313323,1.9042252,0.52320033,1.1349853,-0.6270038,-0.8825365,1.0213226,-0.8142613,1.6047633,-0.836131,-1.4396565,0.03951106,-0.5254758,2.2520013,-0.48803177,-2.2204445222437412,4.124442772816644,1.0873075813938455,2.3826571755107477,-0.22641859643143314,1
焦糖布丁水果吐司,35254,1.5375264,2.1290417,1.8555773,-1.2321105,-1.322673,-0.43791866,-0.688438,-2.7891538,1.0239253,-0.24484469,-0.14487389,-0.6185968,-2.0073757,0.4591994,0.67008114,1.3172123,1.900547,5.113631567394923,-1.3423529107456162,0.8059449549580162,1.1070678485453391,0.7048153558607829,3
沙茶涼拌五花肉(影音),35255,2.0147266,-0.45134425,-1.6675813,1.1868666,-1.2686955,-0.11715207,-1.120075,0.07177072,1.6446878,-1.8810881,0.7327178,-0.016026735,-0.62368494,-0.039578956,0.12126779,2.1688805,2.0892088,0.11400686253606862,0.15130223060567344,1.2513454090495906,-1.2426475821660907,0.2204015069479205,1
木須炒麵(影音),35256,-0.2740416,-2.2769048,-1.5893897,1.5315855,-1.4328803,0.26064742,-0.46878257,-1.2555026,1.6123979,-2.8673143,3.0495353,1.2333814,-0.4917459,-1.0505486,0.4460881,3.086532,1.3814164,-1.945627010878441,-0.4935450316445311,-1.2158068346976219,-0.7665792725029221,-0.5608275150848887,2
仙草枸杞茶,35257,2.4545283,-4.6753974,-0.63592577,2.5015204,0.13090514,0.14645594,-0.33415824,-1.0664958,1.5331032,-1.227629,1.0713322,0.6005549,-1.9939733,-0.12342402,1.0050573,1.7050864,-0.21790548,-1.7080224003394004,4.035869103586131,0.020466676096170255,1.0642019150697843,0.7096733639624405,1
鮭魚卵天使義大利麵(影音),35258,0.21329191,-2.2046618,-0.9904309,0.291604,-0.7504384,-0.11699188,-1.3740269,-0.24056397,2.048764,-2.3600056,2.262815,1.2861207,-1.3961912,0.4613995,0.85622346,1.511367,2.3888404,0.08605176225216551,0.4610838736791614,-0.9954337299346361,-1.1865705749054378,-0.453992313712399,1
花椒蒸雞腿,35259,1.7502226,-1.565852,-0.19344664,2.2262182,-0.7285581,0.40281954,-0.005825957,-0.44178402,1.7202603,-0.58636975,3.5881004,1.1485474,-0.3736624,-1.146512,2.6076524,2.7602503,0.27199212,-0.4970891544383665,1.4257802532309338,0.901295771693696,-0.5010706847369722,1.7403145778301843,2
伯爵風味可可司康,35260,-0.5388764,-0.08313319,2.4608207,-1.922536,-1.2693566,-0.73902804,-1.9777858,-2.0301638,1.4423299,-2.0257394,2.6058693,-0.53206104,-1.5607828,-1.0718386,0.75537795,0.38293484,1.9862764,4.309523300852854,-1.4401768990602455,-2.1374138543725874,0.23578507643700408,0.38683306338629303,3
橙香蜜汁豬五花,35261,0.84385645,0.30312225,-0.3979398,0.7484235,-0.83385426,-1.058903,1.5530391,-1.4352398,1.7727697,-2.6769617,0.9202406,-0.0055322233,-0.5117069,-0.6328514,0.32329017,3.2397392,1.1107056,-0.2430056022985796,-1.9957431310420983,0.36633214000969927,0.25635596113999093,1.1366760612576592,3
油燜辣味虱目魚,35262,1.8529639,-0.45701212,-0.40219295,1.024014,0.3910924,0.5784623,0.97491765,-1.0429742,0.9226043,-1.4983437,1.4639214,-0.030740893,-1.0002837,0.89978087,1.2165544,2.1287787,2.053785,0.4067599735640852,-0.044905748469280526,2.06804370493751,0.2180194484779463,0.15152463370225763,1
蒲燒秋刀魚,35263,1.4114069,0.36252403,0.5865219,0.006933917,-0.42215618,0.54181224,0.7804066,-0.7889786,2.257997,-0.77487785,1.8609028,0.69068694,0.35135353,1.0882279,-0.58543175,4.0697412,1.5156833,0.6268560941142249,-1.9698206151660116,2.2767774298298873,1.3284501613763877,0.2458486787195265,3
酥炸牛排佐乳酪醬,35264,-0.5673684,0.5469059,0.06980178,-0.895204,-1.217227,-1.3856939,-0.36130124,-1.1213325,2.6738195,-1.4359868,1.6353494,-0.91445005,-0.8176996,-1.070191,0.030991616,2.1796036,2.035409,1.8162593327111365,-2.425046944952681,-0.842508891129397,0.13570168661489695,1.066339755664005,3
酪梨番茄炒蝦仁,35265,0.37161008,-1.4580812,-1.0354111,0.35911787,-1.7037798,1.3898429,1.9538882,0.03123323,0.89868456,-1.87043,1.0552881,0.92421544,-1.2960497,-1.3891146,-0.37701017,3.2841282,2.8888578,-1.4246075566079854,-1.5088433051500187,1.3698844658213134,-1.1422130073386065,-0.2824327557998655,2
金沙南瓜,35266,-0.75470316,-2.818119,-1.4855853,0.15464103,-1.5090901,0.54471743,0.62691426,-2.9941907,0.15856548,-2.5684044,1.034742,0.4827993,-0.47157544,-1.902982,2.428098,3.4336803,0.9718996,-1.357362510648539,-0.38695550909316556,-1.7761299775978634,-0.41931390525673706,-0.7855035041663322,2
香煎鱈魚,35267,0.4340308,1.3395777,-0.5089272,0.33317158,-0.5230371,1.0142356,1.0169647,-0.9224199,2.4344482,-1.3390176,2.833495,1.325305,-0.2416933,-1.140509,-0.8653928,3.8218973,1.4204546,-0.2331796564107513,-3.0885725332518397,1.3743337307649544,0.7883660031676939,0.9085860361744177,3
嫩煎牛小排,35268,0.6643814,-0.018276406,-0.8312881,-0.084468365,-0.5061309,1.1100501,1.637222,-1.1307032,1.2786764,-1.9006964,2.113263,0.21767643,-0.9749074,-1.1807104,-0.88813746,3.6537614,1.4150407,-0.7593756176528924,-2.3141061413796495,1.2487750768445105,0.9796002301408727,0.2729127444481139,3
醬筍燒鯛魚片,35269,0.67669016,-2.6833327,-1.0122253,2.1800425,-0.38968337,0.5110218,0.6076921,-0.6932234,1.0928969,-2.6821544,1.5890476,1.0220659,-0.38557902,-1.1484243,0.513963,3.1429908,1.0356716,-2.446876647187975,0.42336024439807474,0.1524148597406404,-0.3859490886363602,-0.06771599757989165,2
韓式豆芽菜冷湯+鮪魚飯糰(影音),35270,0.051945765,-1.7904958,-0.62158924,0.879846,-1.0590509,-0.10766356,-1.2430657,-0.71109074,0.43077672,-2.1480136,0.57794344,0.2279813,-1.6469231,-0.18241745,0.8397828,2.1879792,1.5052208,0.4144508307086952,0.9004859967530237,-0.7594286986728522,-0.866793580502899,-0.9729844336406067,1
泰式檸檬魚,35271,2.162703,-0.18702586,0.111550495,1.5204912,-1.892379,0.2776274,1.3025551,-0.06898602,1.5976235,-0.5407354,1.148052,1.0179931,-0.49502265,0.11216709,0.8565964,1.4532683,1.8401825,0.8803766521308927,0.02947392779697161,2.5427087104667896,-0.8956229846039294,1.0363617882588434,1
金沙杏鮑菇,35272,0.278745,-0.6452873,-0.6493853,0.51979905,-1.4464695,0.024065552,0.26479384,-2.1952262,1.2706378,-2.2020335,0.8140476,-0.5340969,-0.12240122,-0.94136536,-0.63473344,2.325151,1.9497409,0.010249779564062155,-1.814580080645219,0.13821360303371705,0.36893608794424393,-0.4747540033325133,3
【古早味滷肉飯】免炒糖、免顧火一樣好吃！(影音),35273,-0.25610632,-0.39321,-1.9495735,1.4379264,0.44557273,0.9660419,-0.4834357,-1.6448554,1.0578343,-1.6835527,1.0782969,0.16860421,0.031352136,-1.371759,1.467373,2.7841032,0.34732625,-0.7507758771756249,-0.18594689524199548,0.04325744647828897,0.2857398514904981,-0.23083568218987746,2
【韓式炸雞】經典/蜂蜜口味一次學會！(影音),35274,0.3238149,-1.495414,-0.38826233,1.8992214,-0.42611927,-1.0118796,-0.92611253,-0.30760205,1.632516,-2.4810665,1.8044821,0.24076304,-1.1280956,-1.5469838,0.9842492,2.5230262,0.98874426,-0.6046811323786148,0.5108401360781977,-1.0117890368421658,-0.8552531110962901,0.9888303937456023,2
日式豬肉串炸(影音),35275,1.1586375,0.23829679,-0.37523934,-0.3967841,-0.9751694,0.65935683,-0.57125205,-1.0814399,1.77976,-1.4852587,1.8871322,-0.4792971,0.50136876,-0.51851475,-0.61158574,2.7361863,2.3537393,0.9067303817270176,-2.137092414730785,1.3973565291292451,0.2480538383327987,-0.041260452063511074,3
夏日莓果布丁,35276,1.4834348,0.632042,1.6284181,-0.6300242,-1.4337903,-1.0113829,-1.5858166,-0.7227555,0.35670146,-0.8845432,0.025376879,-0.31396246,-1.4349761,-0.13093843,2.1068907,1.5884918,0.71810657,4.254414021360056,0.7225668147848782,0.12767166500741717,-0.5569387168180842,0.901441790202341,1
三杯雙鮮,35277,0.3996367,-2.235532,-2.2095034,1.8977853,-0.5150148,0.7257758,2.0529714,-1.4620099,0.88851106,-3.6733947,0.9335798,0.5429084,-0.58673185,-1.8609695,0.31529313,3.106074,1.4136144,-3.3824988798583293,-0.8814527566353477,0.09729342678371843,-0.43737572337978015,-0.10488822896289435,2
法式芙蓉蛋塔,35278,-0.74238265,-0.5462346,0.8945568,-0.9574501,-1.0411202,-1.4697053,-1.1154568,-2.5843503,1.7171664,-1.6872772,1.5076519,-0.65226805,-1.5380639,-1.3625575,1.6628724,0.6858095,0.74681383,2.91149439931993,-0.5529629557903215,-2.563854297980959,0.5791491356200928,0.9466574400251074,3
日式照燒茄子塔,35279,1.5619934,-0.2927374,-0.34392256,0.2509897,-0.62764996,0.073351845,-0.3616814,-0.8541779,0.8981319,-1.7564273,1.0500273,-0.16827662,-0.58709127,0.7781105,0.90631187,1.4261876,1.8306559,1.5201111107327976,-0.05275073697518373,1.2053857929244491,-0.2910833276012822,-0.22922355049297893,1
金沙酥香茄子(影音),35280,0.42288062,-0.8045905,0.0694389,0.055912375,-1.2676557,-0.23880526,0.734428,-2.103743,1.2049773,-2.9370582,1.0464052,-1.2051035,1.2221987,-1.4498994,0.1951216,2.614163,2.6429572,-0.05509784136115145,-2.7127279220709952,0.36564968486363736,-0.24746478694673407,-0.048526127242376677,3
起司茄子炸春捲,35281,-0.007639557,-0.8638158,-0.9034135,1.1161005,-0.8893072,0.33391553,0.66239804,-1.5484055,0.76204216,-3.2837958,1.4358295,-1.0479925,0.8295722,-0.5062132,-0.07471056,2.753581,3.2833676,-1.0022280122429796,-2.4510184471748753,0.8221432120516633,-0.8093238242921372,-1.2697292358348498,2
草莓紅豆米大福,35282,-1.4215997,-1.438916,0.6841166,-0.07087405,-1.4427083,-0.09812341,-2.2278793,-1.8705448,-0.9274857,-1.9855866,1.4715054,-0.41208282,-1.1036967,-0.012152177,1.9125066,1.6919138,0.6421777,2.5320599277254403,0.7771892140305645,-2.016843519086323,-0.4084041546974179,-2.19937113816703,3
好想來一份！國民美食【蚵仔煎】在家做好簡單！(影音),35283,0.32936335,-1.4992326,-0.10188329,0.87719405,-1.4897035,0.65856516,-1.3190736,0.26890746,0.7365401,-0.9221381,1.4720817,0.40935245,-0.66504,0.3469948,-0.24475566,2.1589398,0.47680554000000003,0.8211865491166924,1.0811630415071813,0.5906492683667364,-0.03231007552383519,-1.2033036739599354,1
【芝麻醬油高麗菜絲】日式炸豬排不能少的最佳組合！,35284,1.1121603,-0.38986397,-0.92376125,0.6897663,-1.5524843,0.24238594,-1.0265299,-0.20586121,1.6774223,-1.2148317,0.97489446,-0.45323822,0.28794247,-0.36638743,0.2466474,3.0071023,3.025496,0.394142320509645,-1.0298720950912377,1.4419309329863248,-1.317890456969134,-0.18870372544741923,3
花椰菜涼拌蘿蔔泥,35285,0.9908999,-1.6562415,-2.096119,1.3789458,-1.4773486,-0.4925786,-0.3720386,-0.09856214,1.6001937,-3.205293,0.41571927,0.40392038,-1.2133458,-0.034060568,1.64993,1.7650082,4.4926157,-0.8261487798538278,-0.24949836312255702,0.11550096984367075,-3.3960729852862976,-0.20317562755559113,1
日式咖哩湯烏龍(影音),35286,-0.26076385,-1.2481557,-0.40625405,0.55926716,0.009869637,0.26627988,-0.9504934,-0.36822796,2.2989094,-1.0853939,1.2034999,-0.17769147,-0.22697183,-1.5815173,0.08096922,2.1890917,1.1542642,0.030298372993753035,-0.23073001809181323,-0.14489163777013225,0.34274396767608817,0.5037219930191398,2
鮮煮小松菜蛤蜊,35287,2.5246007,-3.651055,0.0644117,0.67295784,-0.49552682,2.0467517,0.41631857,-0.2534196,-0.3575123,-0.6224939,1.3240664,0.22176006,-1.8152875,0.40248904,0.24992494,2.0364168,0.6257306,-0.2518217385902306,2.8391221426674433,2.107379361436362,0.9381888867995658,-0.8639654460364529,1
吻仔魚涼拌菠菜,35288,1.9565707,-2.5529485,-0.054299895,0.43286446,-1.5261801,0.7679423,-1.5912569,0.3735492,0.38423684,-1.9938785,0.26340926,0.6475464,-0.96425605,0.39802575,0.64285696,2.5870125,3.3100035,0.4518953584014258,1.1305124199578804,1.0705893481393651,-2.0434763200132013,-1.0831456453351818,1
地瓜球(影音),35289,0.5961944,-1.291521,0.18598369,0.108683184,-1.4130318,0.4146234,-1.0319909,-1.665304,-0.9998244,-1.8296286,1.2644303,-1.9550514,-0.34677124,-0.1845075,1.0934675,1.9181192,2.048629,1.7237851174396004,0.04986194043077724,0.5249652152409978,-0.4372742881962568,-1.695814980293508,3
鮮炒瓠瓜,35290,0.3199543,-2.6046083,-1.8125752,1.6993815,0.31499916,1.1742717,0.16156627,-1.2276468,0.3744657,-2.5968802,0.7800528,0.28145185,-1.4492459,-1.4136571,0.15503201,2.7438965,0.43765292,-2.2082144955909446,0.9864852933223132,-0.21850899825923953,0.500665086550409,-0.7225390601759086,2
夏日彩虹溫沙拉(影音),35291,1.668328,-1.0102506,-0.82698,-0.05826912,0.03829608,0.15583052,0.42206162,0.19679074,0.70590854,-0.92730194,0.9503273,-1.5768358,-1.1554638,0.18017055,1.667361,2.2892585,2.4565794,0.795139531217854,0.43794749893675455,1.988537182136532,-0.6164027269415633,0.3941972370614123,1
【柯亞果醬】威士忌柑橘果醬,35292,2.5371509,-0.35406655,0.5578338,0.44779283,-1.4900117,-0.7702555,-1.0630157,-0.21834683,-0.08659598,-0.851092,0.4401243,-0.6461325,-2.4413815,-0.4382962,1.485009,1.1793569,-0.45244446,2.8944695749705405,2.4029362378294064,0.6292406403144521,-0.11607394615851552,1.178129608146507,1
【柯亞果醬】經典草莓果醬,35293,2.381526,-0.9564826,0.7667778,0.25166667,-0.9650684,-0.87700117,-1.7125833,-0.99370396,0.6350606,-0.60633326,0.7914561,-0.94920754,-2.4083095,-0.23059532,0.89795715,1.2286644,-0.65428764,2.8188360104203203,2.484413873810485,0.0029736240475009557,1.0744845313474216,1.1199022803825964,1
夏日筑前煮(影音),35294,1.9059945,-1.783653,-1.0039276,0.99235237,0.51821506,0.9212523,-0.28177747,-0.313888,0.38276708,-1.0407745,0.9131124,-1.3030372,-0.7149418,-0.283398,0.14757273,2.922053,0.8124293,-0.511510059126179,1.2508063096281554,1.9320795528431427,0.8930090506060618,-0.24165014087828857,1
紅燒小丸子,35295,-0.026407795,-2.6773345,-2.283751,2.1122653,-0.95786166,0.09771026,-0.0090050455,-1.279972,1.1140373,-2.4786286,2.206303,-0.39938462,-0.8724703,-0.5394662,0.5852315,3.0308595,2.5890214,-2.383693868789962,-0.08720758855432803,-0.29981244756179554,-0.9594762072657066,-1.0038238085717257,2
海鮮蒸蛋,35296,-0.14105842,-3.981399,-1.8919924,0.7979566,-1.646559,0.70406735,-0.37466586,-0.52522534,1.2291031,-1.7561554,1.4003713,1.0312331,-1.6179813,0.1497283,0.8591537,2.4769929999999998,2.2638283,-1.6001096161761132,1.281180487774531,-0.7474637450008363,-1.1677624558791724,-1.4573465587798147,1
米香海鮮丸子(影音),35297,-0.58821464,-0.29421675,0.2074274,0.99407023,-1.919118,0.08580614,-0.3730087,-0.5053721,0.7745004,-2.6057584,1.4359177,0.03941943,0.51159775,-0.6507773,-0.2541295,1.7793803,2.7854986,0.6863046721223803,-1.8987024381340003,0.3184320468323638,-1.5151967767709187,-1.203976628949479,3
番茄櫛瓜風味燉菜,35298,1.3310462,0.48165655,0.925986,-0.65764177,0.6555776,0.24645711,0.5405148,-2.0339832,1.9707607,-1.0055835,1.2230674,0.27100107,-1.7839029,0.121282265,0.99974203,1.6463555,2.600229,2.2710712263240564,-1.290047150995563,0.9350535612622477,0.9939469711401088,1.2124440004551893,3
素味蝦鬆,35299,0.31669778,-2.2443066,-1.6060127,1.4255768,-1.7031406,0.9559512,-0.028825467,-0.7846454,1.1575179,-1.9893967,0.86712015,-0.36772317,0.050666872,-0.9871879,-1.1015625,2.3376193,2.321006,-1.58507636423252,-0.5625176285444324,0.7912539584488606,-0.49327507916422336,-1.286788161285548,2
雞肉牛奶蒸蛋(影音),35300,-0.87611000000000006,-1.76619,-0.49772513,0.38783097,-1.847117,0.61515254,-1.4134552,-1.7371069,0.6650402,-0.5711583,2.4318285,0.6711174,-0.84761053,-0.16714704,2.1155102,2.073986,1.890258,1.2083080617562325,0.41584627360530824,-0.9450188666969047,-0.8809543472660076,-1.3312368218715496,3
涼拌梅汁苦瓜(影音),35301,3.062659,-0.86216384,-0.67112726,0.85782075,-1.6507996,0.29261267,-0.64186066,0.40359232,-0.1437067,-0.95842427,-0.27204293,-0.8299085,-1.0554488,-0.8060007,1.11808,1.323617,1.0717447,1.4109260419072784,1.9256148345737771,2.200395503323188,-1.2351029400579492,0.5971846453071799,1
桂花檸香甜菜冬瓜(影音),35302,2.4004393,-2.2085662,-1.0072649,0.9523479,-0.86301446,0.5529991,-0.47539443,0.520594,-2.4649833e-4,-1.1712272,0.23592767,-0.7709742,-1.4621044,-0.122703075,1.0435965,0.7972228,0.5873276,0.6202064742600903,2.839338270829509,1.6162894300223707,-0.567577465184678,-0.054414175539020435,1
自製天然【雞蛋豆腐】，用電鍋就能輕鬆完成！,35303,-0.055400036,-1.4053379,0.5056933,-0.47243458,-1.3413427,0.7163907,-1.695714,-0.765675,-0.18593132,-0.28484774,1.7096132,0.15804951,-0.74681145,0.8831949,2.523921,1.3101959,0.05829038,2.9891901283903097,1.8797095570876046,-0.13335188736564363,-0.09765552961665225,-1.3885927261758524,1
創意卡通湯圓,35304,-0.5623568,0.7114894,1.4495406,-0.014230313,-1.367902,0.47085994,-1.2457913,-0.8542229,-1.6852802,-0.8237421,1.9061027,-1.7212925,-1.7628276,0.7526165,0.22343254,-0.01981771,0.6438553,4.461543463116337,0.44597255718269047,0.6175601743262065,0.46899207364256323,-2.2252909061014114,3
紅豆雙皮奶,35305,0.0953501,-2.7388177,0.37860116,-0.25294447,-1.1544383,-0.5724599,-1.9492966,-2.4276488,0.58183014,-1.4077134,1.3705118,-0.05309226,-0.99542195,0.70542973,1.2879907,1.0057386,-1.0779935,1.9955904535678188,2.1683182477275236,-2.0288628743664976,1.556726413680064,-1.0977583902191645,1
百合蒸雪梨,35306,2.569087,-1.5892007,0.6089428,1.2069952,-0.5807596,1.278504,1.4507929,0.13095641,-1.3550951,-0.17763752,-0.0283521,-0.10226292,-0.99668350000000006,0.7313671,2.6013937,0.7006157,-0.62184626,1.7294538678593556,3.344700509823966,3.0890385372924434,0.14368543402904888,-0.15250007280431707,1
如意白菜捲,35307,0.94948596,-0.91362554,-0.032372512,1.7131143,-1.475158,0.97548354,0.012525451,-0.8278047,-0.034784105,-1.7235473,1.9611236,0.29092428,0.14092644,1.4816618,1.3028481,2.2780766,2.922701,0.6055555160664393,-0.198085200645631,1.9555832682410363,-1.374773436387651,-1.816958091061663,1
燕麥牛奶羹,35308,-0.7312135,-3.423048,1.498811,-0.29500633,-1.9512088,-0.4602762,-2.1880507,-1.1700155,0.119419076,-1.1807053,0.63346577,0.59369695,-1.3524363,0.05068925,2.6949663,1.1094556,0.7464684,2.539415496911115,2.474410143733282,-2.2960592010662078,-0.8867252109944548,-1.1914968716001884,3
魚香蒸蛋,35309,-0.28813314,-2.9087648,-0.66234493,2.7629657,-1.2229675,-0.24492794,-0.026158838,-1.1093432,1.1396289,-2.276222,1.4801173,1.1177006,-0.6611439,0.19544391,0.8638811,2.3740056,0.9012733,-1.5280814126410391,1.1268252659947875,-0.7484297409141241,-0.5154911832739825,-0.9989957239501468,1
菠菜奶油濃湯,35310,-0.03253559,-3.2889242,-1.2592016,0.24951193,-0.37759212,-0.4340279,0.25926515,-1.5366669,1.0643399,-1.6775681,0.93495226,-0.28627515,-3.435846,-1.248159,1.2137803,3.0336591999999998,1.7472943,-1.0629606872803716,1.0372008866044458,-1.6489766093018836,0.08914800731174966,0.3121380129935277,2
菠菜溫沙拉佐蜂蜜芥末醬,35311,2.241288,-0.34638676,0.7440879,-0.40972456,-1.5613472,-0.7875561,-0.7495788,0.093077525,2.0023727,-1.2488084,0.04889562,0.34552804,-1.5574334,-0.06547476,0.98844415,1.4981993,3.2690885,2.4393589101791977,-0.11730306441227634,0.9554733670126305,-1.609206117513327,1.4094358567920096,3
烤菠菜肉丸(影音),35312,-0.47556627,-0.9402149,-0.043960392,-0.087139145,-1.6548388,0.1073113,0.56592405,-1.2155793,0.14034224,-2.913352,2.1244845,0.110233195,-1.4969678,-1.2751632,1.6407571,2.1453445,3.4909425,0.6304967352159957,-1.6876652213994663,-0.6370834845340034,-2.0314997045450487,-0.4541145348731188,1
XO醬燒魚片,35313,0.5027599,-1.5980759,-1.4234914,1.7554992,-0.28283376,0.33874232,0.53161573,-0.39117682,2.172225,-2.825666,2.1688619,0.82720065,0.35106885,-1.1563752,-0.18427214,3.674225,2.3522463,-2.5978722579909097,-1.4590932165817905,0.5716498030338529,-0.7465329833144674,0.22196454408141536,2
菠菜雞肉燉飯,35314,-0.23763601,-1.6517404,-1.4835902,0.65651953,-0.28928566,-0.42530772,1.4176806,-1.1550378,2.3556728,-2.6406520000000002,3.0616524,0.86761266,-1.7621418,-1.6342102,1.1043086,3.0388055,1.7178605,-1.8755357026141344,-1.2446783325217954,-1.162191651922646,-0.31380003847583576,1.3171890346977642,2
【一日三餐‧山村篇】料理食譜：韓式醃生菜沙拉+甜辣醬,35315,-1.3247405,0.6720795,-0.5486273,1.3879201,-0.6773731,-0.7676091,-1.1667353,1.3042877,2.3517628,-1.2744067,0.77865934,0.99117345,-0.68732756,-1.6360784,1.2001437,0.8252711,1.3003398,1.2901772741232795,-0.20489516045732342,-0.570311898258036,-2.01202204844242,1.0248108252225554,1
嫩滑菇菇蒸蛋(影音),35316,0.33247823,-1.5782348,-0.85086876,1.0708429,0.12741771,0.69782394,-0.35528463,-1.8487061,2.0104542,-1.3754185,1.2536067,1.3564903,-1.0194254,0.3655348,0.68335205,2.8329422,1.5490177,-0.5272171710093476,0.06287121744381187,-0.06560207771455587,0.6694362973226355,-0.3946058975062322,2
減重甜點|酪梨巧克力慕斯,35317,0.5682567,0.88831556,0.82431024,-0.3172032,-2.1026244,-0.95517415,-2.46584,-0.6751446,0.029073462,0.061911993,0.18985876,-0.47482276,-2.2981777,-0.83827424,3.2146568,0.54105747,1.38135,5.032927177545179,1.4024286707893219,-0.5298101760386102,-1.8383019389911008,0.745856758440013,1
減重甜點|濃厚系藍莓起司冰淇淋,35318,0.9286106,0.24277277,0.65747774,-0.535082,-0.7915285,-0.50434566,-1.9976618,-0.35280758,0.26857132,-0.3510746,1.0250002,-0.7551202,-1.7323143,0.46895465,1.7598053,0.6917293,-0.20918381,4.08859309634472,1.727830529375372,0.09518178862042453,0.26572839645089846,0.14752393715859144,1
自製熱門伴手禮【方塊酥】，比外面賣的更健康好吃！,35319,-0.92049855,1.0685279,1.1846706,-0.7835416,-2.36053,-0.3070316,-2.1397536,-0.879417,-0.41629377,-1.5502995,2.264694,-0.8171191,-1.5322717,-0.98612,1.073551,0.3292355,0.95203155,4.506121482918126,-0.5652209288121659,-1.1731954619367664,-0.9314131613636887,-0.7915505746570538,3
丸久小山園抹茶比利時鬆餅,35320,-0.8735338,0.46962684,1.590967,-1.6244899,-2.3073416,-0.7096625,-1.9118135,-2.063738,1.202527,-0.7229473,2.640077,-0.68115616,-2.1778944,-0.5402187,0.77716917,0.25428605,1.2388862,4.785311427092417,-0.8763789716524082,-1.8900177664035855,0.4189712666257228,-0.038086707055184715,3
奶油可可餅乾,35321,-0.18792059,1.2531989,2.2924154,-1.7196817,-1.7233053,-0.682462,-1.1635401,-2.391328,0.46023333,-1.288704,2.200977,-0.5476886,-2.0829375,-0.578117,1.0856978,0.86307067,1.5390269,5.011164826668879,-1.5520705538866315,-1.1957366819554018,0.4141872336955025,0.2661808722448035,3
想吃不用飛澳門！【葡式蛋塔】在家自製很簡單！,35322,-0.7000611,0.41651654,0.22348143,-1.1834129,-2.2528677,-0.16500247,-2.0056794,-1.8065794,0.92121243,-0.7847644,1.4790999,-0.4687617,-1.1582547,-1.724601,0.9973117,0.458153,0.8902907,3.66941316924775,-0.6462229465549365,-1.476286944414082,-0.2049316406558025,-0.0043993044699780215,3
